Order_ID,Order_Date,Ship_Date,Customer_ID,Category,Product,Region,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Shipping_Method,Order_Status
ORD1184,2024-04-05,2024-04-07,CUST0177,Sports,Fitness Tracker,South,1,59.03,0.0,59.03,34.15,24.88,42.15,Express,Delivered
ORD1185,2023-02-26,2023-03-03,CUST0156,Books,Tech Manual,South,2,52.03,0.0,104.06,55.83,48.23,46.35,Standard,Delivered
ORD1186,2023-03-22,2023-03-24,CUST0490,Clothing,Jacket,Central,2,120.52,0.1,216.94,151.61,65.33,30.11,Express,Delivered
ORD1187,2023-06-22,2023-06-23,CUST0079,Home & Kitchen,Coffee Maker,South,3,110.44,0.0,331.32,182.4,148.92,44.95,Same-Day,Cancelled
ORD1188,2023-01-30,2023-02-04,CUST0329,Beauty,Sunscreen,Central,5,19.77,0.1,88.97,45.3,43.67,49.08,Standard,Delivered
ORD1189,2024-10-04,2024-10-05,CUST0490,Home & Kitchen,Coffee Maker,East,5,90.66,0.15,385.3,206.73,178.57,46.35,Same-Day,Delivered
ORD1190,2023-06-11,2023-06-13,CUST0238,Sports,Dumbbell Set,South,4,78.74,0.0,314.96,185.11,129.85,41.23,Express,Delivered
ORD1191,2023-12-20,2023-12-22,CUST0190,Home & Kitchen,Cookware Set,Central,2,161.52,0.15,274.58,166.0,108.58,39.54,Express,Delivered
ORD1192,2023-09-11,2023-09-16,CUST0149,Books,Business Book,West,3,16.11,0.0,48.33,24.33,24.0,49.66,Standard,Delivered
ORD1193,2024-08-14,2024-08-15,CUST0391,Books,Self-Help,South,2,24.51,0.0,49.02,30.03,18.99,38.74,Same-Day,Delivered
ORD1194,2023-04-03,2023-04-05,CUST0495,Sports,Fitness Tracker,South,4,88.9,0.0,355.6,195.39,160.21,45.05,Express,Delivered
ORD1195,2024-10-31,2024-11-01,CUST0275,Clothing,Sneakers,North,3,63.38,0.0,190.14,104.38,85.76,45.1,Same-Day,Delivered
ORD1196,2024-02-17,2024-02-19,CUST0027,Electronics,Smartwatch,Central,2,369.61,0.15,628.34,386.73,241.61,38.45,Express,Delivered
ORD1197,2024-04-06,2024-04-07,CUST0320,Books,Novel,Central,3,14.53,0.0,43.59,22.98,20.61,47.28,Same-Day,Delivered
ORD1198,2024-07-25,2024-07-27,CUST0102,Electronics,Laptop,Central,1,995.95,0.2,796.76,644.74,152.02,19.08,Express,Delivered
ORD1199,2023-12-08,2023-12-10,CUST0077,Books,Self-Help,Central,5,12.52,0.0,62.6,29.89,32.71,52.25,Express,Delivered
ORD1200,2024-09-23,2024-09-24,CUST0304,Books,Novel,East,3,18.31,0.0,54.93,26.5,28.43,51.76,Same-Day,Returned
ORD1201,2023-01-18,2023-01-20,CUST0057,Books,Tech Manual,West,5,43.7,0.1,196.65,111.43,85.22,43.34,Express,Delivered
ORD1202,2024-08-15,2024-08-16,CUST0027,Books,Cookbook,Central,1,26.94,0.0,26.94,17.33,9.61,35.67,Same-Day,Delivered
ORD1203,2024-01-25,2024-01-30,CUST0125,Sports,Dumbbell Set,North,5,111.9,0.1,503.55,338.45,165.1,32.79,Standard,Returned
ORD1204,2024-02-27,2024-02-28,CUST0257,Books,Business Book,Central,2,12.32,0.0,24.64,13.15,11.49,46.63,Same-Day,Delivered
ORD1205,2024-11-09,2024-11-11,CUST0161,Sports,Yoga Mat,South,2,34.56,0.1,62.21,35.6,26.61,42.77,Express,Delivered
ORD1206,2024-11-28,2024-11-29,CUST0136,Sports,Fitness Tracker,Central,3,92.7,0.15,236.39,168.08,68.31,28.9,Same-Day,Returned
ORD1207,2023-11-01,2023-11-03,CUST0354,Sports,Dumbbell Set,West,2,76.9,0.0,153.8,76.13,77.67,50.5,Express,Delivered
ORD1208,2023-10-22,2023-10-27,CUST0279,Home & Kitchen,Knife Set,West,3,62.63,0.2,150.31,111.67,38.64,25.71,Standard,Delivered
ORD1209,2023-03-22,2023-03-24,CUST0336,Sports,Running Shoes,East,2,85.14,0.0,170.28,109.16,61.12,35.89,Express,Cancelled
ORD1210,2024-07-29,2024-07-30,CUST0056,Beauty,Perfume,Central,2,57.19,0.1,102.94,57.67,45.27,43.98,Same-Day,Delivered
ORD1211,2023-08-20,2023-08-21,CUST0052,Beauty,Sunscreen,West,2,17.58,0.15,29.89,22.19,7.7,25.76,Same-Day,Delivered
ORD1212,2024-07-17,2024-07-22,CUST0479,Home & Kitchen,Knife Set,West,1,69.87,0.0,69.87,31.51,38.36,54.9,Standard,Delivered
ORD1213,2023-04-02,2023-04-03,CUST0274,Sports,Dumbbell Set,North,3,81.12,0.15,206.86,112.39,94.47,45.67,Same-Day,Delivered
ORD1214,2024-02-11,2024-02-13,CUST0384,Clothing,Dress,East,2,123.71,0.0,247.42,160.68,86.74,35.06,Express,Delivered
ORD1215,2023-12-10,2023-12-12,CUST0329,Electronics,Smartphone,Central,3,669.39,0.0,2008.17,1276.58,731.59,36.43,Express,Delivered
ORD1216,2023-04-26,2023-04-28,CUST0235,Books,Self-Help,East,2,23.06,0.05,43.81,23.27,20.54,46.88,Express,Delivered
ORD1217,2024-11-21,2024-11-26,CUST0439,Beauty,Serum,West,1,73.2,0.2,58.56,37.26,21.3,36.37,Standard,Delivered
ORD1218,2023-05-24,2023-05-26,CUST0128,Sports,Fitness Tracker,North,3,55.94,0.15,142.65,78.72,63.93,44.82,Express,Delivered
ORD1219,2023-11-06,2023-11-07,CUST0006,Home & Kitchen,Knife Set,East,2,55.8,0.0,111.6,71.51,40.09,35.92,Same-Day,Delivered
ORD1220,2023-06-13,2023-06-15,CUST0473,Beauty,Lipstick,East,2,10.24,0.0,20.48,11.12,9.36,45.7,Express,Delivered
ORD1221,2023-05-17,2023-05-19,CUST0383,Beauty,Moisturizer,Central,3,33.7,0.0,101.1,49.93,51.17,50.61,Express,Delivered
ORD1222,2024-11-11,2024-11-16,CUST0349,Home & Kitchen,Knife Set,Central,5,83.77,0.2,335.08,233.51,101.57,30.31,Standard,Delivered
ORD1223,2024-07-31,2024-08-05,CUST0281,Electronics,Tablet,Central,4,457.45,0.0,1829.8,851.99,977.81,53.44,Standard,Delivered
ORD1224,2024-03-28,2024-04-02,CUST0368,Clothing,Sneakers,Central,5,72.49,0.0,362.45,225.04,137.41,37.91,Standard,Delivered
ORD1225,2024-06-09,2024-06-11,CUST0030,Sports,Yoga Mat,Central,5,32.36,0.0,161.8,87.48,74.32,45.93,Express,Delivered
ORD1226,2023-08-12,2023-08-13,CUST0217,Sports,Running Shoes,East,1,94.64,0.2,75.71,42.65,33.06,43.67,Same-Day,Delivered
ORD1227,2024-04-28,2024-05-03,CUST0093,Beauty,Moisturizer,South,5,58.76,0.0,293.8,190.16,103.64,35.28,Standard,Delivered
ORD1228,2024-01-22,2024-01-24,CUST0494,Beauty,Perfume,Central,3,128.36,0.05,365.83,207.83,158.0,43.19,Express,Delivered
ORD1229,2023-05-11,2023-05-12,CUST0428,Clothing,Jacket,North,1,100.42,0.1,90.38,53.08,37.3,41.27,Same-Day,Pending
ORD1230,2024-01-24,2024-01-29,CUST0178,Electronics,Headphones,South,4,150.02,0.1,540.07,320.94,219.13,40.57,Standard,Delivered
ORD1231,2023-01-17,2023-01-22,CUST0052,Home & Kitchen,Coffee Maker,Central,1,52.22,0.15,44.39,27.88,16.51,37.19,Standard,Delivered
ORD1232,2023-02-15,2023-02-17,CUST0277,Electronics,Smartwatch,South,5,317.01,0.2,1268.04,728.7,539.34,42.53,Express,Delivered
ORD1233,2024-08-12,2024-08-14,CUST0396,Electronics,Laptop,East,5,1295.74,0.0,6478.7,3972.46,2506.24,38.68,Express,Delivered
ORD1234,2023-11-04,2023-11-06,CUST0486,Clothing,Jacket,Central,2,197.28,0.1,355.1,194.99,160.11,45.09,Express,Delivered
ORD1235,2024-10-20,2024-10-21,CUST0269,Beauty,Serum,East,4,62.35,0.0,249.4,160.73,88.67,35.55,Same-Day,Delivered
ORD1236,2024-07-04,2024-07-06,CUST0116,Beauty,Perfume,East,4,52.43,0.05,199.23,102.09,97.14,48.76,Express,Delivered
ORD1237,2024-03-02,2024-03-03,CUST0199,Beauty,Serum,South,4,83.88,0.1,301.97,178.68,123.29,40.83,Same-Day,Delivered
ORD1238,2023-04-05,2023-04-06,CUST0098,Home & Kitchen,Coffee Maker,North,3,113.67,0.05,323.96,211.23,112.73,34.8,Same-Day,Delivered
ORD1239,2024-08-24,2024-08-25,CUST0112,Home & Kitchen,Knife Set,West,5,65.18,0.2,260.72,151.4,109.32,41.93,Same-Day,Delivered
ORD1240,2023-07-14,2023-07-15,CUST0387,Clothing,Jacket,West,3,193.84,0.0,581.52,286.32,295.2,50.76,Same-Day,Delivered
ORD1241,2023-10-17,2023-10-19,CUST0333,Clothing,Sneakers,East,2,94.7,0.0,189.4,106.14,83.26,43.96,Express,Delivered
ORD1242,2024-04-25,2024-04-27,CUST0190,Home & Kitchen,Air Fryer,East,3,140.54,0.05,400.54,229.02,171.52,42.82,Express,Cancelled
ORD1243,2023-09-25,2023-09-26,CUST0297,Sports,Yoga Mat,West,5,44.92,0.15,190.91,107.62,83.29,43.63,Same-Day,Cancelled
ORD1244,2023-09-09,2023-09-11,CUST0484,Home & Kitchen,Coffee Maker,East,2,81.99,0.05,155.78,92.48,63.3,40.63,Express,Delivered
ORD1245,2023-06-23,2023-06-28,CUST0251,Home & Kitchen,Knife Set,South,4,56.65,0.15,192.61,138.0,54.61,28.35,Standard,Delivered
ORD1246,2024-11-15,2024-11-20,CUST0212,Books,Business Book,South,5,12.58,0.2,50.32,29.24,21.08,41.89,Standard,Delivered
ORD1247,2024-04-11,2024-04-13,CUST0327,Beauty,Serum,Central,1,71.43,0.0,71.43,35.27,36.16,50.62,Express,Delivered
ORD1248,2023-01-18,2023-01-19,CUST0275,Sports,Bicycle Helmet,East,1,29.33,0.1,26.4,15.61,10.79,40.87,Same-Day,Delivered
ORD1249,2023-04-09,2023-04-10,CUST0099,Electronics,Tablet,Central,4,540.85,0.0,2163.4,1019.83,1143.57,52.86,Same-Day,Delivered
ORD1250,2024-02-20,2024-02-22,CUST0357,Books,Cookbook,South,3,20.35,0.05,58.0,28.44,29.56,50.97,Express,Delivered
ORD1251,2024-05-02,2024-05-07,CUST0360,Home & Kitchen,Blender,South,1,44.61,0.05,42.38,23.44,18.94,44.69,Standard,Delivered
ORD1252,2023-04-08,2023-04-09,CUST0118,Electronics,Smartwatch,South,4,310.23,0.0,1240.92,698.85,542.07,43.68,Same-Day,Cancelled
ORD1253,2023-10-15,2023-10-16,CUST0017,Beauty,Sunscreen,South,4,18.24,0.0,72.96,42.82,30.14,41.31,Same-Day,Delivered
ORD1254,2024-02-12,2024-02-17,CUST0289,Home & Kitchen,Blender,South,2,74.22,0.2,118.75,91.16,27.59,23.23,Standard,Delivered
ORD1255,2024-12-06,2024-12-07,CUST0382,Books,Self-Help,East,5,16.31,0.2,65.24,48.76,16.48,25.26,Same-Day,Delivered
ORD1256,2024-09-20,2024-09-21,CUST0397,Electronics,Smartphone,East,4,568.64,0.0,2274.56,1178.49,1096.07,48.19,Same-Day,Delivered
ORD1257,2024-01-20,2024-01-22,CUST0300,Electronics,Headphones,West,4,122.59,0.0,490.36,274.9,215.46,43.94,Express,Delivered
ORD1258,2023-10-02,2023-10-07,CUST0402,Electronics,Tablet,South,3,538.42,0.15,1372.97,750.61,622.36,45.33,Standard,Delivered
ORD1259,2023-11-12,2023-11-14,CUST0139,Beauty,Perfume,North,3,71.46,0.0,214.38,96.69,117.69,54.9,Express,Delivered
ORD1260,2024-02-22,2024-02-27,CUST0182,Clothing,T-Shirt,Central,2,27.93,0.1,50.27,31.33,18.94,37.68,Standard,Delivered
ORD1261,2023-10-26,2023-10-28,CUST0044,Electronics,Tablet,Central,5,534.33,0.2,2137.32,1408.09,729.23,34.12,Express,Delivered
ORD1262,2023-10-03,2023-10-05,CUST0075,Clothing,Sneakers,North,5,74.26,0.05,352.74,179.67,173.07,49.06,Express,Delivered
ORD1263,2024-01-05,2024-01-07,CUST0370,Clothing,Dress,West,3,82.69,0.05,235.67,150.46,85.21,36.16,Express,Cancelled
ORD1264,2024-02-10,2024-02-12,CUST0195,Books,Tech Manual,East,2,42.74,0.0,85.48,43.67,41.81,48.91,Express,Returned
ORD1265,2024-08-31,2024-09-05,CUST0309,Sports,Running Shoes,South,4,132.39,0.2,423.65,307.25,116.4,27.48,Standard,Delivered
ORD1266,2024-12-12,2024-12-13,CUST0295,Sports,Running Shoes,South,2,145.81,0.0,291.62,148.23,143.39,49.17,Same-Day,Delivered
ORD1267,2024-07-31,2024-08-05,CUST0280,Home & Kitchen,Knife Set,South,3,77.99,0.05,222.27,122.37,99.9,44.95,Standard,Delivered
ORD1268,2023-08-03,2023-08-05,CUST0426,Beauty,Sunscreen,North,1,33.92,0.05,32.22,21.66,10.56,32.77,Express,Returned
ORD1269,2023-06-07,2023-06-08,CUST0194,Sports,Bicycle Helmet,North,2,60.67,0.0,121.34,60.74,60.6,49.94,Same-Day,Delivered
ORD1270,2024-12-09,2024-12-11,CUST0405,Sports,Fitness Tracker,East,4,95.58,0.1,344.09,210.78,133.31,38.74,Express,Delivered
ORD1271,2023-09-12,2023-09-13,CUST0086,Beauty,Sunscreen,Central,5,26.68,0.0,133.4,62.95,70.45,52.81,Same-Day,Delivered
ORD1272,2024-03-16,2024-03-21,CUST0133,Electronics,Tablet,South,4,589.04,0.0,2356.16,1515.35,840.81,35.69,Standard,Delivered
ORD1273,2024-01-19,2024-01-21,CUST0348,Books,Tech Manual,Central,5,46.42,0.1,208.89,114.71,94.18,45.09,Express,Delivered
ORD1274,2023-10-30,2023-11-01,CUST0044,Beauty,Sunscreen,North,2,19.93,0.0,39.86,21.79,18.07,45.33,Express,Cancelled
ORD1275,2024-06-17,2024-06-19,CUST0050,Beauty,Serum,West,3,47.71,0.05,135.97,86.86,49.11,36.12,Express,Delivered
ORD1276,2023-04-28,2023-05-03,CUST0332,Beauty,Perfume,North,3,45.05,0.0,135.15,82.72,52.43,38.79,Standard,Returned
ORD1277,2024-07-27,2024-07-29,CUST0119,Beauty,Serum,West,2,59.96,0.1,107.93,57.8,50.13,46.45,Express,Pending
ORD1278,2024-09-20,2024-09-25,CUST0220,Beauty,Serum,West,2,67.43,0.05,128.12,71.36,56.76,44.3,Standard,Delivered
ORD1279,2023-03-06,2023-03-07,CUST0447,Electronics,Laptop,Central,2,938.17,0.15,1594.89,1147.84,447.05,28.03,Same-Day,Delivered
ORD1280,2024-05-16,2024-05-17,CUST0161,Clothing,Jacket,Central,3,102.65,0.0,307.95,154.74,153.21,49.75,Same-Day,Pending
ORD1281,2024-04-13,2024-04-14,CUST0345,Sports,Fitness Tracker,East,4,95.96,0.0,383.84,199.75,184.09,47.96,Same-Day,Delivered
ORD1282,2023-11-09,2023-11-14,CUST0356,Books,Tech Manual,South,1,49.16,0.0,49.16,23.28,25.88,52.64,Standard,Delivered
ORD1283,2023-07-10,2023-07-12,CUST0356,Books,Self-Help,South,4,19.75,0.1,71.1,41.61,29.49,41.48,Express,Delivered
ORD1284,2024-04-06,2024-04-07,CUST0184,Books,Novel,North,4,11.89,0.0,47.56,24.39,23.17,48.72,Same-Day,Delivered
ORD1285,2024-05-21,2024-05-23,CUST0213,Sports,Dumbbell Set,West,2,130.52,0.1,234.94,143.86,91.08,38.77,Express,Delivered
ORD1286,2023-10-27,2023-11-01,CUST0276,Sports,Dumbbell Set,East,1,105.54,0.2,84.43,63.56,20.87,24.72,Standard,Delivered
ORD1287,2024-06-07,2024-06-12,CUST0138,Clothing,Dress,Central,5,108.4,0.2,433.6,297.59,136.01,31.37,Standard,Delivered
ORD1288,2024-03-11,2024-03-16,CUST0335,Home & Kitchen,Cookware Set,South,1,251.0,0.05,238.45,140.38,98.07,41.13,Standard,Delivered
ORD1289,2024-03-25,2024-03-30,CUST0122,Home & Kitchen,Blender,South,4,54.77,0.2,175.26,134.37,40.89,23.33,Standard,Delivered
ORD1290,2023-06-19,2023-06-20,CUST0106,Beauty,Sunscreen,South,3,31.8,0.1,85.86,55.0,30.86,35.94,Same-Day,Delivered
ORD1291,2023-11-28,2023-11-29,CUST0294,Electronics,Tablet,East,3,458.68,0.1,1238.44,767.49,470.95,38.03,Same-Day,Delivered
ORD1292,2023-03-02,2023-03-04,CUST0065,Books,Business Book,South,2,28.37,0.2,45.39,30.2,15.19,33.47,Express,Returned
ORD1293,2024-02-07,2024-02-09,CUST0324,Clothing,Jeans,East,3,80.42,0.2,193.01,149.27,43.74,22.66,Express,Delivered
ORD1294,2023-04-06,2023-04-08,CUST0143,Beauty,Perfume,East,4,79.68,0.15,270.91,194.07,76.84,28.36,Express,Delivered
ORD1295,2023-04-06,2023-04-07,CUST0326,Sports,Bicycle Helmet,East,3,58.1,0.2,139.44,105.42,34.02,24.4,Same-Day,Pending
ORD1296,2024-05-21,2024-05-23,CUST0146,Electronics,Tablet,East,4,364.35,0.05,1384.53,896.26,488.27,35.27,Express,Delivered
ORD1297,2024-11-29,2024-12-04,CUST0321,Books,Tech Manual,West,2,45.98,0.05,87.36,55.88,31.48,36.03,Standard,Delivered
ORD1298,2024-03-14,2024-03-19,CUST0466,Electronics,Smartphone,South,2,631.39,0.0,1262.78,818.75,444.03,35.16,Standard,Pending
ORD1299,2024-01-05,2024-01-07,CUST0341,Beauty,Lipstick,South,2,26.49,0.0,52.98,24.83,28.15,53.13,Express,Delivered
ORD1300,2024-11-02,2024-11-07,CUST0001,Electronics,Smartwatch,South,3,330.5,0.2,793.2,492.61,300.59,37.9,Standard,Delivered
ORD1301,2023-01-10,2023-01-15,CUST0419,Sports,Yoga Mat,North,2,36.81,0.1,66.26,43.14,23.12,34.89,Standard,Delivered
ORD1302,2023-04-15,2023-04-20,CUST0452,Sports,Dumbbell Set,East,4,56.08,0.05,213.1,104.95,108.15,50.75,Standard,Delivered
ORD1303,2024-06-27,2024-06-28,CUST0333,Clothing,Dress,South,2,100.33,0.15,170.56,96.03,74.53,43.7,Same-Day,Delivered
ORD1304,2024-09-22,2024-09-23,CUST0112,Sports,Running Shoes,North,2,115.53,0.0,231.06,146.49,84.57,36.6,Same-Day,Delivered
ORD1305,2024-03-15,2024-03-17,CUST0127,Electronics,Laptop,East,1,1093.79,0.05,1039.1,569.11,469.99,45.23,Express,Returned
ORD1306,2023-10-19,2023-10-20,CUST0434,Beauty,Moisturizer,East,2,41.14,0.1,74.05,48.89,25.16,33.98,Same-Day,Delivered
ORD1307,2024-10-23,2024-10-28,CUST0407,Clothing,Sneakers,South,5,104.86,0.15,445.65,277.01,168.64,37.84,Standard,Returned
ORD1308,2024-06-24,2024-06-29,CUST0479,Sports,Bicycle Helmet,East,1,41.05,0.15,34.89,23.35,11.54,33.08,Standard,Pending
ORD1309,2024-04-27,2024-05-02,CUST0035,Clothing,Dress,North,5,82.67,0.1,372.02,242.47,129.55,34.82,Standard,Delivered
ORD1310,2023-10-21,2023-10-22,CUST0393,Home & Kitchen,Coffee Maker,West,1,141.26,0.2,113.01,74.81,38.2,33.8,Same-Day,Delivered
ORD1311,2023-10-12,2023-10-17,CUST0262,Sports,Bicycle Helmet,South,1,61.03,0.1,54.93,34.98,19.95,36.32,Standard,Delivered
ORD1312,2024-10-27,2024-10-28,CUST0159,Clothing,Sneakers,West,3,94.17,0.15,240.13,170.25,69.88,29.1,Same-Day,Delivered
ORD1313,2024-09-18,2024-09-19,CUST0342,Beauty,Serum,South,1,43.67,0.05,41.49,20.66,20.83,50.2,Same-Day,Delivered
ORD1314,2023-12-22,2023-12-23,CUST0422,Electronics,Smartphone,East,2,709.45,0.0,1418.9,779.38,639.52,45.07,Same-Day,Delivered
ORD1315,2023-05-01,2023-05-06,CUST0220,Clothing,Jacket,East,2,168.97,0.2,270.35,170.24,100.11,37.03,Standard,Delivered
ORD1316,2024-05-23,2024-05-25,CUST0029,Books,Business Book,West,3,24.11,0.1,65.1,41.63,23.47,36.05,Express,Delivered
ORD1317,2024-08-10,2024-08-11,CUST0117,Books,Novel,Central,3,10.57,0.2,25.37,14.92,10.45,41.19,Same-Day,Delivered
ORD1318,2023-06-03,2023-06-08,CUST0440,Electronics,Smartphone,North,1,572.37,0.05,543.75,299.23,244.52,44.97,Standard,Cancelled
ORD1319,2023-11-24,2023-11-26,CUST0293,Books,Self-Help,East,2,16.18,0.05,30.74,20.49,10.25,33.34,Express,Returned
ORD1320,2023-02-17,2023-02-19,CUST0239,Electronics,Tablet,East,1,352.8,0.2,282.24,195.15,87.09,30.86,Express,Delivered
ORD1321,2023-10-26,2023-10-27,CUST0379,Home & Kitchen,Air Fryer,Central,1,145.37,0.0,145.37,76.14,69.23,47.62,Same-Day,Returned
ORD1322,2023-07-20,2023-07-21,CUST0390,Clothing,Dress,South,3,96.34,0.05,274.57,187.74,86.83,31.62,Same-Day,Cancelled
ORD1323,2024-12-11,2024-12-16,CUST0001,Clothing,T-Shirt,West,4,15.72,0.1,56.59,32.65,23.94,42.3,Standard,Pending
ORD1324,2023-03-03,2023-03-08,CUST0048,Beauty,Lipstick,North,1,13.1,0.0,13.1,6.99,6.11,46.64,Standard,Delivered
ORD1325,2023-03-28,2023-03-29,CUST0069,Clothing,Sneakers,West,4,122.08,0.0,488.32,264.52,223.8,45.83,Same-Day,Delivered
ORD1326,2023-08-31,2023-09-02,CUST0162,Electronics,Tablet,West,5,317.68,0.15,1350.14,1021.09,329.05,24.37,Express,Delivered
ORD1327,2023-07-27,2023-08-01,CUST0300,Beauty,Lipstick,North,3,18.06,0.0,54.18,25.19,28.99,53.51,Standard,Delivered
ORD1328,2024-07-02,2024-07-04,CUST0107,Clothing,T-Shirt,West,2,28.49,0.0,56.98,30.27,26.71,46.88,Express,Pending
ORD1329,2024-12-03,2024-12-05,CUST0357,Home & Kitchen,Knife Set,Central,3,80.15,0.0,240.45,115.78,124.67,51.85,Express,Returned
ORD1330,2023-12-31,2024-01-02,CUST0347,Electronics,Laptop,East,3,873.16,0.15,2226.56,1308.81,917.75,41.22,Express,Delivered
ORD1331,2024-07-17,2024-07-22,CUST0053,Home & Kitchen,Coffee Maker,South,1,144.21,0.2,115.37,77.94,37.43,32.44,Standard,Delivered
ORD1332,2024-02-15,2024-02-17,CUST0481,Electronics,Smartphone,North,1,748.11,0.0,748.11,356.21,391.9,52.39,Express,Delivered
ORD1333,2023-03-08,2023-03-13,CUST0228,Books,Tech Manual,South,3,56.52,0.0,169.56,77.04,92.52,54.56,Standard,Cancelled
ORD1334,2024-08-10,2024-08-12,CUST0203,Electronics,Headphones,West,1,55.4,0.05,52.63,25.49,27.14,51.57,Express,Returned
ORD1335,2023-10-09,2023-10-11,CUST0077,Electronics,Smartwatch,North,4,192.2,0.0,768.8,485.62,283.18,36.83,Express,Delivered
ORD1336,2024-07-17,2024-07-19,CUST0144,Books,Tech Manual,West,5,36.37,0.0,181.85,99.98,81.87,45.02,Express,Delivered
ORD1337,2024-10-07,2024-10-08,CUST0196,Clothing,Dress,East,2,100.41,0.2,160.66,111.49,49.17,30.61,Same-Day,Returned
ORD1338,2024-02-02,2024-02-04,CUST0164,Sports,Fitness Tracker,Central,4,76.52,0.1,275.47,168.49,106.98,38.84,Express,Delivered
ORD1339,2024-08-21,2024-08-26,CUST0052,Clothing,T-Shirt,South,3,16.76,0.05,47.77,27.95,19.82,41.49,Standard,Pending
ORD1340,2023-02-27,2023-03-04,CUST0409,Beauty,Serum,West,3,61.02,0.2,146.45,115.96,30.49,20.82,Standard,Delivered
ORD1341,2024-12-15,2024-12-17,CUST0015,Home & Kitchen,Coffee Maker,East,2,72.66,0.0,145.32,88.83,56.49,38.87,Express,Cancelled
ORD1342,2024-05-19,2024-05-20,CUST0252,Books,Tech Manual,North,2,45.89,0.0,91.78,56.66,35.12,38.27,Same-Day,Delivered
ORD1343,2023-01-01,2023-01-03,CUST0104,Electronics,Smartphone,South,2,679.5,0.0,1359.0,754.64,604.36,44.47,Express,Cancelled
ORD1344,2023-05-26,2023-05-31,CUST0441,Home & Kitchen,Coffee Maker,East,3,54.96,0.0,164.88,93.54,71.34,43.27,Standard,Returned
ORD1345,2023-05-20,2023-05-25,CUST0224,Electronics,Headphones,West,4,136.9,0.0,547.6,279.47,268.13,48.96,Standard,Delivered
ORD1346,2024-09-20,2024-09-22,CUST0302,Beauty,Lipstick,South,2,23.14,0.1,41.65,27.25,14.4,34.57,Express,Delivered
ORD1347,2024-12-19,2024-12-20,CUST0395,Sports,Running Shoes,Central,3,70.46,0.15,179.67,95.2,84.47,47.01,Same-Day,Delivered
ORD1348,2023-08-15,2023-08-16,CUST0480,Electronics,Laptop,West,5,958.11,0.2,3832.44,3082.75,749.69,19.56,Same-Day,Delivered
ORD1349,2023-04-01,2023-04-02,CUST0374,Clothing,Jacket,East,1,107.56,0.0,107.56,52.01,55.55,51.65,Same-Day,Delivered
ORD1350,2023-09-20,2023-09-25,CUST0025,Sports,Yoga Mat,West,3,25.29,0.15,64.49,35.17,29.32,45.46,Standard,Delivered
ORD1351,2023-12-26,2023-12-27,CUST0425,Sports,Bicycle Helmet,West,2,73.23,0.05,139.14,91.74,47.4,34.07,Same-Day,Delivered
ORD1352,2023-10-29,2023-11-03,CUST0488,Books,Novel,North,2,13.51,0.2,21.62,16.73,4.89,22.62,Standard,Delivered
ORD1353,2024-07-14,2024-07-19,CUST0315,Electronics,Headphones,West,2,182.19,0.0,364.38,217.32,147.06,40.36,Standard,Delivered
ORD1354,2024-03-20,2024-03-25,CUST0170,Beauty,Moisturizer,South,4,56.7,0.0,226.8,129.61,97.19,42.85,Standard,Delivered
ORD1355,2024-11-07,2024-11-09,CUST0050,Clothing,Dress,North,5,106.76,0.15,453.73,297.87,155.86,34.35,Express,Delivered
ORD1356,2023-01-04,2023-01-06,CUST0422,Sports,Fitness Tracker,Central,5,116.19,0.0,580.95,267.76,313.19,53.91,Express,Delivered
ORD1357,2023-03-25,2023-03-27,CUST0158,Sports,Dumbbell Set,West,1,51.57,0.0,51.57,29.79,21.78,42.23,Express,Returned
ORD1358,2024-01-15,2024-01-17,CUST0229,Sports,Bicycle Helmet,North,3,33.56,0.1,90.61,53.11,37.5,41.39,Express,Delivered
ORD1359,2023-03-05,2023-03-10,CUST0342,Home & Kitchen,Knife Set,North,4,44.8,0.2,143.36,90.27,53.09,37.03,Standard,Delivered
ORD1360,2024-07-20,2024-07-25,CUST0420,Electronics,Headphones,Central,5,111.1,0.2,444.4,315.49,128.91,29.01,Standard,Returned
ORD1361,2023-03-22,2023-03-24,CUST0366,Sports,Fitness Tracker,North,4,94.82,0.0,379.28,206.8,172.48,45.48,Express,Cancelled
ORD1362,2023-05-31,2023-06-05,CUST0230,Books,Tech Manual,South,5,53.01,0.15,225.29,171.37,53.92,23.93,Standard,Cancelled
ORD1363,2024-11-30,2024-12-02,CUST0422,Clothing,Jeans,South,2,45.31,0.05,86.09,42.2,43.89,50.98,Express,Delivered
ORD1364,2024-02-02,2024-02-03,CUST0167,Books,Cookbook,East,3,33.22,0.2,79.73,46.18,33.55,42.08,Same-Day,Delivered
ORD1365,2024-03-05,2024-03-10,CUST0076,Books,Self-Help,Central,1,22.23,0.1,20.01,12.62,7.39,36.93,Standard,Delivered
ORD1366,2023-10-20,2023-10-21,CUST0450,Books,Tech Manual,West,1,56.75,0.1,51.08,34.39,16.69,32.67,Same-Day,Cancelled
ORD1367,2023-10-10,2023-10-12,CUST0312,Home & Kitchen,Knife Set,West,4,63.32,0.05,240.62,115.87,124.75,51.85,Express,Delivered
ORD1368,2023-10-03,2023-10-05,CUST0419,Electronics,Smartwatch,East,3,321.63,0.0,964.89,578.11,386.78,40.09,Express,Delivered
